auction_id,auction_house_id,artwork_id,date_of_auction,collector_museum_id,bid_data_id,number_of_bids,reserve_price,final_price,artist_id,name,medium,year_created,image,artwork_length,artwork_width,artwork_height,signed,insurance_value,university_id,auction_house_name,location,auction_house_rating,y_price,y_log_price,area,log_area,volume,log_volume,artwork_age,signed_flag,log_insurance,season_q,auction_year,reserve_gt0,premium,is_top_city,nationality,artists_dealers_id,dealer_id,gallery_id,dealer_name,number_of_artists,dealer_avg_earnings,log_dealer_earnings,ownership_count,loan_count,prov_count
AUC-004063,AH-031,ARTW-000256,2020-05-22,COL-0026,AUC-004063,1,123434.0,119904,ART-00055,Artwork 256,Sculpture,2017,https://example.com/art/256.jpg,177,101,22,True,149904,UNI-001,Ketterer 79,Seoul,96,119904,11.694455041563973,17877,9.791326185647797,393294,12.882315245397317,3,1,11.917757039104785,2,2020,1,-0.02859827924234814,1,Chilean,AD-000089,DEALER-049,GALLERY-017,Lucas Johnson,11,376823.0,12.839533513923467,,,4.0
AUC-004064,AH-018,ARTW-002117,2016-05-27,COL-0182,AUC-004064,14,,199670,ART-00470,Artwork 2117,Photography,1987,https://example.com/art/2117.jpg,186,108,17,False,276478,UNI-005,ArtNow 22,Sydney,92,199670,12.204426291032037,20088,9.90792768056215,341496,12.741094173181336,29,0,12.52989014769314,2,2016,0,,0,Scottish,AD-000764,DEALER-012,GALLERY-006,Olivia Jones,21,126775.8,11.750183338945385,4.0,,4.0
AUC-004065,AH-023,ARTW-001253,2011-05-22,COL-0043,AUC-004065,16,82118.0,104749,ART-00275,Artwork 1253,Digital,2008,https://example.com/art/1253.jpg,155,104,6,False,286272,UNI-003,Bambino 18,Paris,69,104749,11.559331837784384,16120,9.687878048875998,96720,11.479585824358468,3,0,12.564701179967729,2,2011,1,0.27559122238729633,1,Pakistani,AD-000438,DEALER-007,GALLERY-016,Riley Smith,16,1026988.7,13.842142459649107,1.0,3.0,
AUC-004065,AH-023,ARTW-001253,2011-05-22,COL-0043,AUC-004065,16,82118.0,104749,ART-00275,Artwork 1253,Digital,2008,https://example.com/art/1253.jpg,155,104,6,False,286272,UNI-003,Bambino 18,Paris,69,104749,11.559331837784384,16120,9.687878048875998,96720,11.479585824358468,3,0,12.564701179967729,2,2011,1,0.27559122238729633,1,Pakistani,AD-000439,DEALER-032,GALLERY-001,Harper Lopez,13,566889.0,13.247920560361434,1.0,3.0,
AUC-004066,AH-023,ARTW-001412,2016-05-20,COL-0004,AUC-004066,5,143069.0,152864,ART-00310,Artwork 1412,Oil on Canvas,1964,https://example.com/art/1412.jpg,119,143,49,False,170971,UNI-004,Bambino 18,Paris,69,152864,11.937310457930904,17017,9.742026886409503,833833,13.633789620762256,52,0,12.049255079387441,2,2016,1,0.06846346867595356,1,Bangladeshi,AD-000499,DEALER-056,GALLERY-020,Casey Martinez,14,694935.6,13.451575897364274,3.0,,
AUC-004066,AH-023,ARTW-001412,2016-05-20,COL-0004,AUC-004066,5,143069.0,152864,ART-00310,Artwork 1412,Oil on Canvas,1964,https://example.com/art/1412.jpg,119,143,49,False,170971,UNI-004,Bambino 18,Paris,69,152864,11.937310457930904,17017,9.742026886409503,833833,13.633789620762256,52,0,12.049255079387441,2,2016,1,0.06846346867595356,1,Bangladeshi,AD-000500,DEALER-027,GALLERY-011,Noah Hernandez,15,582438.7,13.274980939750193,3.0,,
AUC-004067,AH-017,ARTW-002250,2020-11-27,MUSEUM-005,AUC-004067,4,243774.0,247810,ART-00499,Artwork 2250,Oil on Canvas,2012,https://example.com/art/2250.jpg,40,191,50,True,415352,UNI-003,Philhams 52,Chicago,96,247810,12.420421637829556,7640,8.941283763647567,382000,12.853178505386333,8,1,12.936884040065257,4,2020,1,0.0165563185573523,0,Indonesian,AD-000820,DEALER-005,GALLERY-004,Riley Jones,9,61781.7,11.031378668981509,2.0,3.0,6.0
AUC-004068,AH-032,ARTW-001743,2018-06-12,MUSEUM-013,AUC-004068,2,149057.0,157215,ART-00388,Artwork 1743,Digital,1959,https://example.com/art/1743.jpg,33,197,40,False,272926,UNI-003,Sothelake 44,Geneva,77,157215,11.965375934968375,6501,8.779865100863852,260040,12.468594589873232,59,0,12.516959639142138,2,2018,1,0.05473074058917059,1,Indonesian,AD-000625,DEALER-012,GALLERY-006,Olivia Jones,21,126775.8,11.750183338945385,5.0,,4.0
AUC-004069,AH-015,ARTW-002191,2014-08-12,COL-0138,AUC-004069,6,112441.0,128866,ART-00485,Artwork 2191,Sculpture,1989,https://example.com/art/2191.jpg,156,130,49,False,29350,UNI-002,Guardian 73,Shanghai,62,128866,11.766536143737783,20280,9.917439766154132,993720,13.809211762134927,25,0,10.287081896226075,3,2014,1,0.146076609066088,1,Bangladeshi,AD-000791,DEALER-040,GALLERY-030,Avery Smith,13,249769.1,12.4282961737529,5.0,,2.0
AUC-004069,AH-015,ARTW-002191,2014-08-12,COL-0138,AUC-004069,6,112441.0,128866,ART-00485,Artwork 2191,Sculpture,1989,https://example.com/art/2191.jpg,156,130,49,False,29350,UNI-002,Guardian 73,Shanghai,62,128866,11.766536143737783,20280,9.917439766154132,993720,13.809211762134927,25,0,10.287081896226075,3,2014,1,0.146076609066088,1,Bangladeshi,AD-000792,DEALER-021,GALLERY-028,Olivia Moore,22,1131754.9,13.939280878450068,5.0,,2.0
AUC-004069,AH-015,ARTW-002191,2014-08-12,COL-0138,AUC-004069,6,112441.0,128866,ART-00485,Artwork 2191,Sculpture,1989,https://example.com/art/2191.jpg,156,130,49,False,29350,UNI-002,Guardian 73,Shanghai,62,128866,11.766536143737783,20280,9.917439766154132,993720,13.809211762134927,25,0,10.287081896226075,3,2014,1,0.146076609066088,1,Bangladeshi,AD-000793,DEALER-046,GALLERY-001,Mia Moore,16,1010339.3,13.825797762762113,5.0,,2.0
AUC-004070,AH-026,ARTW-000778,2011-03-26,COL-0126,AUC-004070,3,100561.0,105717,ART-00170,Artwork 778,Sculpture,2000,https://example.com/art/778.jpg,93,141,25,False,31312,UNI-005,Sothelake 25,Dubai,80,105717,11.56853045064295,13113,9.481435640823564,327825,12.700238258802965,11,0,10.351788625763605,1,2011,1,0.05127236204890564,1,Korean,AD-000271,DEALER-033,GALLERY-015,Mason Moore,16,493749.9,13.109786417980617,2.0,1.0,
AUC-004071,AH-035,ARTW-000265,2012-03-19,MUSEUM-012,AUC-004071,7,59771.0,64046,ART-00057,Artwork 265,Watercolour,1964,https://example.com/art/265.jpg,158,38,1,True,190690,UNI-001,Lempertz 45,Chicago,85,64046,11.067372467820434,6004,8.700347734514084,6004,8.700347734514084,48,1,12.158409595928404,1,2012,1,0.071522979371267,0,Indian,AD-000093,DEALER-018,GALLERY-031,Avery Martin,12,213006.1,12.269080777469352,,2.0,6.0
AUC-004071,AH-035,ARTW-000265,2012-03-19,MUSEUM-012,AUC-004071,7,59771.0,64046,ART-00057,Artwork 265,Watercolour,1964,https://example.com/art/265.jpg,158,38,1,True,190690,UNI-001,Lempertz 45,Chicago,85,64046,11.067372467820434,6004,8.700347734514084,6004,8.700347734514084,48,1,12.158409595928404,1,2012,1,0.071522979371267,0,Indian,AD-000094,DEALER-054,GALLERY-006,Charlotte Johnson,16,674561.6,13.421819759811923,,2.0,6.0
AUC-004072,AH-029,ARTW-001582,2019-09-22,COL-0056,AUC-004072,1,29627.0,29241,ART-00350,Artwork 1582,Oil on Canvas,1973,https://example.com/art/1582.jpg,161,146,22,True,74418,UNI-004,Tajan 32,Hong Kong,77,29241,10.283361310977384,23506,10.065053528117518,517132,13.156055373791501,46,1,11.217466564562281,3,2019,1,-0.013028656293246026,1,Mexican,AD-000562,DEALER-028,GALLERY-036,Mason Williams,18,380303.8,12.848728315451213,3.0,2.0,3.0
AUC-004072,AH-029,ARTW-001582,2019-09-22,COL-0056,AUC-004072,1,29627.0,29241,ART-00350,Artwork 1582,Oil on Canvas,1973,https://example.com/art/1582.jpg,161,146,22,True,74418,UNI-004,Tajan 32,Hong Kong,77,29241,10.283361310977384,23506,10.065053528117518,517132,13.156055373791501,46,1,11.217466564562281,3,2019,1,-0.013028656293246026,1,Mexican,AD-000563,DEALER-029,GALLERY-030,Mason Jackson,16,304595.0,12.62674158738061,3.0,2.0,3.0
AUC-004072,AH-029,ARTW-001582,2019-09-22,COL-0056,AUC-004072,1,29627.0,29241,ART-00350,Artwork 1582,Oil on Canvas,1973,https://example.com/art/1582.jpg,161,146,22,True,74418,UNI-004,Tajan 32,Hong Kong,77,29241,10.283361310977384,23506,10.065053528117518,517132,13.156055373791501,46,1,11.217466564562281,3,2019,1,-0.013028656293246026,1,Mexican,AD-000564,DEALER-046,GALLERY-001,Mia Moore,16,1010339.3,13.825797762762113,3.0,2.0,3.0
AUC-004073,AH-001,ARTW-000362,2011-11-12,MUSEUM-003,AUC-004073,13,81330.0,92683,ART-00079,Artwork 362,Digital,1973,https://example.com/art/362.jpg,193,46,42,True,447680,UNI-004,Dorothea 70,Chicago,89,92683,11.43695113687264,8878,9.091444217032327,372876,12.829003885530456,38,1,13.011836204195143,4,2011,1,0.13959178654862905,0,Portuguese,AD-000127,DEALER-028,GALLERY-036,Mason Williams,18,380303.8,12.848728315451213,3.0,,
AUC-004074,AH-032,ARTW-001887,2017-05-07,COL-0146,AUC-004074,15,29265.0,35635,ART-00421,Artwork 1887,Acrylic,1971,https://example.com/art/1887.jpg,164,65,11,True,9532,UNI-004,Sothelake 44,Geneva,77,35635,10.481111641840535,10660,9.274347501950475,117260,11.672157498539152,46,1,9.162514742493578,2,2017,1,0.21766615410900392,1,Sri Lankan,AD-000676,DEALER-049,GALLERY-017,Lucas Johnson,11,376823.0,12.839533513923467,2.0,,5.0
AUC-004074,AH-032,ARTW-001887,2017-05-07,COL-0146,AUC-004074,15,29265.0,35635,ART-00421,Artwork 1887,Acrylic,1971,https://example.com/art/1887.jpg,164,65,11,True,9532,UNI-004,Sothelake 44,Geneva,77,35635,10.481111641840535,10660,9.274347501950475,117260,11.672157498539152,46,1,9.162514742493578,2,2017,1,0.21766615410900392,1,Sri Lankan,AD-000677,DEALER-009,GALLERY-039,Mason Williams,23,79582.6,11.284563320454593,2.0,,5.0
AUC-004075,AH-004,ARTW-001523,2018-03-03,COL-0075,AUC-004075,15,21453.0,25520,ART-00336,Artwork 1523,Watercolour,2012,https://example.com/art/1523.jpg,150,60,2,False,140835,UNI-001,Tajan 57,Paris,76,25520,10.147256921643994,9000,9.105090961257085,18000,9.798182590890704,6,0,11.855351371843236,1,2018,1,0.18957721530788235,1,Vietnamese,AD-000544,DEALER-012,GALLERY-006,Olivia Jones,21,126775.8,11.750183338945385,4.0,,5.0
AUC-004076,AH-029,ARTW-000003,2018-07-11,COL-0189,AUC-004076,4,68480.0,73732,ART-00001,Artwork 3,Sculpture,1961,https://example.com/art/3.jpg,25,192,27,False,314985,UNI-001,Tajan 32,Hong Kong,77,73732,11.208205739156329,4800,8.476579508530941,129600,11.772215778919925,57,0,12.660283472375642,3,2018,1,0.07669392523364486,1,British,AD-000001,DEALER-048,GALLERY-026,Alex Hernandez,13,112368.5,11.62954782730586,4.0,,2.0
AUC-004077,AH-001,ARTW-001542,2024-01-07,COL-0009,AUC-004077,15,,60941,ART-00341,Artwork 1542,Mixed Media,1994,https://example.com/art/1542.jpg,31,51,50,True,63114,UNI-001,Dorothea 70,Chicago,89,60941,11.017677871167557,1581,7.366445148327599,79050,11.277848492778984,30,1,11.052713738186963,1,2024,0,,0,South African,AD-000550,DEALER-023,GALLERY-034,Olivia Wilson,16,814882.2,13.610800069069292,5.0,,6.0
AUC-004078,AH-010,ARTW-000442,2018-02-11,COL-0013,AUC-004078,1,103408.0,102507,ART-00098,Artwork 442,Digital,1994,https://example.com/art/442.jpg,144,175,23,True,396828,UNI-005,Tajan 86,Dubai,85,102507,11.53769612329544,25200,10.134638955251866,579600,13.270095214754988,24,1,12.891260736399719,1,2018,1,-0.00871305895095157,1,Armenian,AD-000160,DEALER-032,GALLERY-001,Harper Lopez,13,566889.0,13.247920560361434,5.0,2.0,
AUC-004079,AH-014,ARTW-001981,2024-09-02,COL-0192,AUC-004079,1,37923.0,35959,ART-00440,Artwork 1981,Digital,1964,https://example.com/art/1981.jpg,115,101,24,True,18311,UNI-001,Christophers 48,Chicago,60,35959,10.490162488585556,11615,9.360138737064577,278760,12.538110062861273,60,1,9.815311861632402,3,2024,1,-0.05178915170213327,0,Indian,AD-000709,DEALER-026,GALLERY-032,Olivia Rodriguez,13,425704.4,12.961502836725218,3.0,,2.0
AUC-004079,AH-014,ARTW-001981,2024-09-02,COL-0192,AUC-004079,1,37923.0,35959,ART-00440,Artwork 1981,Digital,1964,https://example.com/art/1981.jpg,115,101,24,True,18311,UNI-001,Christophers 48,Chicago,60,35959,10.490162488585556,11615,9.360138737064577,278760,12.538110062861273,60,1,9.815311861632402,3,2024,1,-0.05178915170213327,0,Indian,AD-000710,DEALER-015,GALLERY-037,Lucas Rodriguez,15,671442.4,13.417185002487484,3.0,,2.0
AUC-004079,AH-014,ARTW-001981,2024-09-02,COL-0192,AUC-004079,1,37923.0,35959,ART-00440,Artwork 1981,Digital,1964,https://example.com/art/1981.jpg,115,101,24,True,18311,UNI-001,Christophers 48,Chicago,60,35959,10.490162488585556,11615,9.360138737064577,278760,12.538110062861273,60,1,9.815311861632402,3,2024,1,-0.05178915170213327,0,Indian,AD-000711,DEALER-036,GALLERY-035,Lucas Garcia,12,523947.2,13.169148103454873,3.0,,2.0
AUC-004080,AH-025,ARTW-001420,2018-06-22,COL-0190,AUC-004080,6,23453.0,25265,ART-00312,Artwork 1420,Acrylic,1986,https://example.com/art/1420.jpg,196,127,7,False,110209,UNI-005,Sothelake 71,Chicago,89,25265,10.137214897389983,24892,10.122341918431909,174244,12.068217633806487,32,0,11.610142915685588,2,2018,1,0.0772609047883,0,Norwegian,AD-000504,DEALER-001,GALLERY-004,Skyler Williams,7,371370.5,12.824958188284281,,,5.0
AUC-004080,AH-025,ARTW-001420,2018-06-22,COL-0190,AUC-004080,6,23453.0,25265,ART-00312,Artwork 1420,Acrylic,1986,https://example.com/art/1420.jpg,196,127,7,False,110209,UNI-005,Sothelake 71,Chicago,89,25265,10.137214897389983,24892,10.122341918431909,174244,12.068217633806487,32,0,11.610142915685588,2,2018,1,0.0772609047883,0,Norwegian,AD-000505,DEALER-008,GALLERY-028,Isabella Williams,10,240151.3,12.389028584394598,,,5.0
AUC-004081,AH-036,ARTW-001050,2020-12-14,MUSEUM-008,AUC-004081,4,107319.0,116845,ART-00230,Artwork 1050,Photography,2021,https://example.com/art/1050.jpg,78,62,38,False,371268,UNI-004,Ketterer 82,London,74,116845,11.668612107459811,4836,8.484049972822984,183768,12.121434813090076,0,0,12.824682146240653,4,2020,1,0.088763406293387,1,Argentinian,AD-000361,DEALER-028,GALLERY-036,Mason Williams,18,380303.8,12.848728315451213,3.0,,6.0
AUC-004082,AH-003,ARTW-000126,2016-10-22,COL-0087,AUC-004082,5,43304.0,47941,ART-00026,Artwork 126,Watercolour,1990,https://example.com/art/126.jpg,44,185,43,True,489004,UNI-005,PolyArts 37,Sydney,73,47941,10.777747225933355,8140,9.004668301573977,350020,12.765748431665669,26,1,13.10012799335361,4,2016,1,0.10708017735082209,0,Finnish,AD-000044,DEALER-032,GALLERY-001,Harper Lopez,13,566889.0,13.247920560361434,3.0,3.0,2.0
AUC-004082,AH-003,ARTW-000126,2016-10-22,COL-0087,AUC-004082,5,43304.0,47941,ART-00026,Artwork 126,Watercolour,1990,https://example.com/art/126.jpg,44,185,43,True,489004,UNI-005,PolyArts 37,Sydney,73,47941,10.777747225933355,8140,9.004668301573977,350020,12.765748431665669,26,1,13.10012799335361,4,2016,1,0.10708017735082209,0,Finnish,AD-000045,DEALER-047,GALLERY-025,Taylor Moore,12,441306.7,12.997497643553185,3.0,3.0,2.0
AUC-004083,AH-014,ARTW-000375,2024-08-01,COL-0003,AUC-004083,14,,137268,ART-00083,Artwork 375,Mixed Media,1963,https://example.com/art/375.jpg,87,153,11,True,109909,UNI-003,Christophers 48,Chicago,60,137268,11.829697783306225,13311,9.49642116306099,146421,11.894248142443502,61,1,11.607417128062947,3,2024,0,,0,Georgian,AD-000133,DEALER-034,GALLERY-033,Sophia Johnson,10,360640.9,12.795640778231384,,2.0,6.0
AUC-004084,AH-013,ARTW-001250,2024-08-03,COL-0010,AUC-004084,1,34380.0,34028,ART-00274,Artwork 1250,Photography,2020,https://example.com/art/1250.jpg,43,175,28,False,120117,UNI-002,Bambino 28,Hong Kong,82,34028,10.434968381227153,7525,8.926118971153382,210700,12.258195345865499,4,0,11.696229871942004,3,2024,1,-0.010238510762070972,1,Australian,AD-000437,DEALER-004,GALLERY-036,Noah Hernandez,14,131857.8,11.78948693206468,,3.0,
AUC-004085,AH-022,ARTW-001687,2021-09-28,COL-0156,AUC-004085,7,85655.0,98490,ART-00376,Artwork 1687,Digital,1983,https://example.com/art/1687.jpg,120,116,46,True,76580,UNI-003,Philhams 88,Tokyo,72,98490,11.497720452427261,13920,9.541153770388567,640320,13.369724892095427,38,1,11.246104283185776,3,2021,1,0.1498453096725235,1,Israeli,AD-000603,DEALER-028,GALLERY-036,Mason Williams,18,380303.8,12.848728315451213,2.0,,6.0
AUC-004086,AH-010,ARTW-000528,2011-04-02,COL-0153,AUC-004086,10,26736.0,31060,ART-00117,Artwork 528,Photography,1998,https://example.com/art/528.jpg,107,139,8,True,251556,UNI-004,Tajan 86,Dubai,85,31060,10.343708291934567,14873,9.607370001263245,118984,11.686752713728476,13,1,12.435424883001975,2,2011,1,0.16172950329144226,1,Egyptian,AD-000185,DEALER-033,GALLERY-015,Mason Moore,16,493749.9,13.109786417980617,,,4.0
AUC-004087,AH-036,ARTW-001724,2014-09-27,COL-0193,AUC-004087,8,,28054,ART-00384,Artwork 1724,Photography,1969,https://example.com/art/1724.jpg,148,65,42,False,77976,UNI-002,Ketterer 82,London,74,28054,10.241922148185072,9620,9.171703488361265,404040,12.909271636942533,45,0,11.264169190393622,3,2014,0,,1,Hungarian,AD-000618,DEALER-027,GALLERY-011,Noah Hernandez,15,582438.7,13.274980939750193,1.0,2.0,4.0
AUC-004087,AH-036,ARTW-001724,2014-09-27,COL-0193,AUC-004087,8,,28054,ART-00384,Artwork 1724,Photography,1969,https://example.com/art/1724.jpg,148,65,42,False,77976,UNI-002,Ketterer 82,London,74,28054,10.241922148185072,9620,9.171703488361265,404040,12.909271636942533,45,0,11.264169190393622,3,2014,0,,1,Hungarian,AD-000619,DEALER-051,GALLERY-023,Alex Garcia,17,290481.4,12.57929826824081,1.0,2.0,4.0
AUC-004087,AH-036,ARTW-001724,2014-09-27,COL-0193,AUC-004087,8,,28054,ART-00384,Artwork 1724,Photography,1969,https://example.com/art/1724.jpg,148,65,42,False,77976,UNI-002,Ketterer 82,London,74,28054,10.241922148185072,9620,9.171703488361265,404040,12.909271636942533,45,0,11.264169190393622,3,2014,0,,1,Hungarian,AD-000620,DEALER-033,GALLERY-015,Mason Moore,16,493749.9,13.109786417980617,1.0,2.0,4.0
AUC-004088,AH-007,ARTW-000526,2024-02-26,COL-0188,AUC-004088,13,,109104,ART-00116,Artwork 526,Acrylic,2015,https://example.com/art/526.jpg,147,24,11,False,194884,UNI-001,PolyArts 82,Milan,87,109104,11.60006600028523,3528,8.16876982367527,38808,10.566407457475977,9,0,12.18016491998899,1,2024,0,,1,Brazilian,AD-000184,DEALER-027,GALLERY-011,Noah Hernandez,15,582438.7,13.274980939750193,2.0,,5.0
AUC-004089,AH-005,ARTW-000015,2010-08-16,MUSEUM-009,AUC-004089,10,95222.0,116287,ART-00004,Artwork 15,Oil on Canvas,2011,https://example.com/art/15.jpg,132,163,31,True,371337,UNI-004,Dorothea 21,Paris,88,116287,11.663825151755843,21516,9.976598599353451,666996,13.410540827136522,0,1,12.824867978047244,3,2010,1,0.22121988616076116,1,Chinese,AD-000006,DEALER-048,GALLERY-026,Alex Hernandez,13,112368.5,11.62954782730586,,,
AUC-004089,AH-005,ARTW-000015,2010-08-16,MUSEUM-009,AUC-004089,10,95222.0,116287,ART-00004,Artwork 15,Oil on Canvas,2011,https://example.com/art/15.jpg,132,163,31,True,371337,UNI-004,Dorothea 21,Paris,88,116287,11.663825151755843,21516,9.976598599353451,666996,13.410540827136522,0,1,12.824867978047244,3,2010,1,0.22121988616076116,1,Chinese,AD-000007,DEALER-047,GALLERY-025,Taylor Moore,12,441306.7,12.997497643553185,,,
AUC-004089,AH-005,ARTW-000015,2010-08-16,MUSEUM-009,AUC-004089,10,95222.0,116287,ART-00004,Artwork 15,Oil on Canvas,2011,https://example.com/art/15.jpg,132,163,31,True,371337,UNI-004,Dorothea 21,Paris,88,116287,11.663825151755843,21516,9.976598599353451,666996,13.410540827136522,0,1,12.824867978047244,3,2010,1,0.22121988616076116,1,Chinese,AD-000008,DEALER-046,GALLERY-001,Mia Moore,16,1010339.3,13.825797762762113,,,
AUC-004090,AH-001,ARTW-000187,2013-03-23,COL-0111,AUC-004090,12,11356.0,13303,ART-00040,Artwork 187,Oil on Canvas,1976,https://example.com/art/187.jpg,61,69,11,True,498870,UNI-004,Dorothea 70,Chicago,89,13303,9.495820020872763,4209,8.345217926676428,46299,10.742897240074326,37,1,13.120102824278298,1,2013,1,0.17145121521662557,0,Georgian,AD-000067,DEALER-050,GALLERY-036,Noah Wilson,12,181179.2,12.10724739509727,5.0,,2.0
AUC-004091,AH-007,ARTW-001397,2011-07-08,COL-0024,AUC-004091,6,137713.0,153368,ART-00307,Artwork 1397,Photography,1957,https://example.com/art/1397.jpg,177,55,42,False,374790,UNI-003,PolyArts 82,Milan,87,153368,11.940602061443611,9735,9.183585634667363,408870,12.921154981851835,54,0,12.834123816251262,3,2011,1,0.11367844720541996,1,Mexican,AD-000494,DEALER-048,GALLERY-026,Alex Hernandez,13,112368.5,11.62954782730586,3.0,3.0,5.0
AUC-004091,AH-007,ARTW-001397,2011-07-08,COL-0024,AUC-004091,6,137713.0,153368,ART-00307,Artwork 1397,Photography,1957,https://example.com/art/1397.jpg,177,55,42,False,374790,UNI-003,PolyArts 82,Milan,87,153368,11.940602061443611,9735,9.183585634667363,408870,12.921154981851835,54,0,12.834123816251262,3,2011,1,0.11367844720541996,1,Mexican,AD-000495,DEALER-055,GALLERY-034,Mason Moore,12,494969.5,13.112253443815321,3.0,3.0,5.0
AUC-004092,AH-003,ARTW-000399,2015-08-11,COL-0031,AUC-004092,1,130496.0,126860,ART-00088,Artwork 399,Watercolour,1959,https://example.com/art/399.jpg,110,159,15,True,32097,UNI-004,PolyArts 37,Sydney,73,126860,11.750847277862164,17490,9.769441741907062,262350,12.477438580809519,56,1,10.376549001881102,3,2015,1,-0.02786292300147131,0,Pakistani,AD-000141,DEALER-015,GALLERY-037,Lucas Rodriguez,15,671442.4,13.417185002487484,5.0,,5.0
AUC-004092,AH-003,ARTW-000399,2015-08-11,COL-0031,AUC-004092,1,130496.0,126860,ART-00088,Artwork 399,Watercolour,1959,https://example.com/art/399.jpg,110,159,15,True,32097,UNI-004,PolyArts 37,Sydney,73,126860,11.750847277862164,17490,9.769441741907062,262350,12.477438580809519,56,1,10.376549001881102,3,2015,1,-0.02786292300147131,0,Pakistani,AD-000142,DEALER-019,GALLERY-034,Aiden Hernandez,16,379269.9,12.84600600445965,5.0,,5.0
AUC-004093,AH-010,ARTW-001487,2024-10-13,COL-0081,AUC-004093,17,202225.0,241725,ART-00328,Artwork 1487,Mixed Media,2007,https://example.com/art/1487.jpg,71,194,3,False,443554,UNI-001,Tajan 86,Dubai,85,241725,12.395560132275655,13774,9.530610634021116,41322,10.629174524663854,17,0,13.002577086571478,4,2024,1,0.19532698726665843,1,New Zealander,AD-000533,DEALER-023,GALLERY-034,Olivia Wilson,16,814882.2,13.610800069069292,,2.0,2.0
AUC-004094,AH-019,ARTW-000620,2016-09-26,COL-0134,AUC-004094,1,191076.0,186366,ART-00137,Artwork 620,Photography,2010,https://example.com/art/620.jpg,195,67,14,True,135192,UNI-005,Lempertz 24,New York,65,186366,12.135473126933832,13065,9.477768715400696,182910,12.116754974724673,6,1,11.814458666102693,3,2016,1,-0.02464987753564027,1,Russian,AD-000219,DEALER-011,GALLERY-007,Harper Johnson,14,462093.2,13.043524045383787,,2.0,2.0
AUC-004095,AH-023,ARTW-000191,2021-08-09,COL-0023,AUC-004095,5,243625.0,261807,ART-00040,Artwork 191,Mixed Media,2018,https://example.com/art/191.jpg,144,107,15,True,178533,UNI-004,Bambino 18,Paris,69,261807,12.475366689668677,15408,9.642707033281853,231120,12.35069666188742,3,1,12.092534338254021,3,2021,1,0.0746310928681375,1,Georgian,AD-000067,DEALER-050,GALLERY-036,Noah Wilson,12,181179.2,12.10724739509727,4.0,1.0,6.0
AUC-004096,AH-008,ARTW-000624,2010-09-22,COL-0086,AUC-004096,9,144931.0,167698,ART-00138,Artwork 624,Photography,1990,https://example.com/art/624.jpg,50,89,19,True,271080,UNI-003,Dorothea 9,Madrid,89,167698,12.029925984764303,4450,8.400884069015854,84550,11.345110181577896,20,1,12.510172948191157,3,2010,1,0.15708854558376054,0,Japanese,AD-000220,DEALER-022,GALLERY-039,Harper Thomas,14,833029.0,13.632824934906239,3.0,,
AUC-004097,AH-033,ARTW-000498,2020-10-22,COL-0082,AUC-004097,6,214616.0,223504,ART-00110,Artwork 498,Digital,1966,https://example.com/art/498.jpg,82,90,24,False,234645,UNI-003,ArtNow 85,Zurich,95,223504,12.31718906415018,7380,8.906664409770052,177120,12.084588393816318,54,0,12.365833274412022,4,2020,1,0.041413501323293696,1,Japanese,AD-000176,DEALER-019,GALLERY-034,Aiden Hernandez,16,379269.9,12.84600600445965,2.0,1.0,
AUC-004098,AH-021,ARTW-001195,2021-03-04,MUSEUM-009,AUC-004098,11,206340.0,243284,ART-00262,Artwork 1195,Watercolour,1955,https://example.com/art/1195.jpg,83,80,9,True,341259,UNI-003,Bambino 16,Seoul,100,243284,12.4019888745899,6640,8.801017833540714,59760,10.998108553267764,66,1,12.740399929081256,1,2021,1,0.179044295822429,1,Spanish,AD-000416,DEALER-039,GALLERY-003,Alex Jones,9,72891.1,11.196735544497669,2.0,1.0,5.0
AUC-004098,AH-021,ARTW-001195,2021-03-04,MUSEUM-009,AUC-004098,11,206340.0,243284,ART-00262,Artwork 1195,Watercolour,1955,https://example.com/art/1195.jpg,83,80,9,True,341259,UNI-003,Bambino 16,Seoul,100,243284,12.4019888745899,6640,8.801017833540714,59760,10.998108553267764,66,1,12.740399929081256,1,2021,1,0.179044295822429,1,Spanish,AD-000417,DEALER-046,GALLERY-001,Mia Moore,16,1010339.3,13.825797762762113,2.0,1.0,5.0
AUC-004099,AH-026,ARTW-001785,2011-05-16,COL-0194,AUC-004099,17,,138994,ART-00397,Artwork 1785,Photography,1990,https://example.com/art/1785.jpg,149,140,37,True,427919,UNI-001,Sothelake 25,Dubai,80,138994,11.842193240242826,20860,9.945636666044287,771820,13.556507936837027,21,1,12.966691541205131,2,2011,0,,1,Armenian,AD-000642,DEALER-027,GALLERY-011,Noah Hernandez,15,582438.7,13.274980939750193,5.0,3.0,4.0
AUC-004100,AH-024,ARTW-001420,2014-03-13,COL-0066,AUC-004100,10,,109181,ART-00312,Artwork 1420,Acrylic,1986,https://example.com/art/1420.jpg,196,127,7,False,110209,UNI-005,Lempertz 44,Milan,64,109181,11.600771493541298,24892,10.122341918431909,174244,12.068217633806487,28,0,11.610142915685588,1,2014,0,,1,Norwegian,AD-000504,DEALER-001,GALLERY-004,Skyler Williams,7,371370.5,12.824958188284281,,,5.0
